Date,Open,High,Low,Close,Volume,Quote Volume,Weighted Price
2015-08-24,1.300474098788378,1.3410641288998486,1.2592315379492702,1.2730961791288051,411917.2528327856,69697879.28618078,1.2897913632974567
2015-08-25,1.2529655707008054,1.2761581759453433,1.0739520789332562,1.1028000027190856,724651.4671101763,134386141.27251795,1.1581911952224553
2015-08-26,1.170066454665209,1.2041492682620447,1.087751309577532,1.182780283032202,561469.7858500232,111149188.50353211,1.151170045843
2015-08-27,1.1651498239014606,1.196913992588175,1.1308239189159177,1.1572082144719658,317573.6475685492,61723298.32320285,1.1674415454796865
2015-08-28,1.171890431006199,1.2017550787274627,1.1512147289060275,1.1718835375736252,234497.24086068268,45741488.92682187,1.177988821023298
2015-08-29,1.17712618631875,1.20021424255802,1.1540565949850001,1.1875219281263751,211989.88609711398,41595796.7696532,1.1763114223626907
2015-08-30,1.1778695892229203,1.3852952956656397,1.1595706877219196,1.316410565618898,784372.1885712772,137463662.03483894,1.3063190408076368
2015-08-31,1.3185628288901747,1.4561418639614,1.198393288356264,1.3556795410320315,855588.9791001969,146791241.5827872,1.336580004677804
2015-09-01,1.3477629724711249,1.4025872289784251,1.3289102812646771,1.3531380339528614,435836.0423395147,72771566.47306317,1.368114193355439
2015-09-02,1.3551548850871344,1.3653102021614159,1.2489896126949063,1.294863552314976,491401.35801204754,85650784.32065706,1.3125409875555645
2015-09-03,1.2898329229064887,1.308443286314122,1.1863417019673592,1.2539299456991615,411804.63671614503,75685283.8935272,1.2404651893246077
2015-09-04,1.2634720960790884,1.3166426066437855,1.2300863354817189,1.265475149831731,273465.86677030317,49146021.42178937,1.27817570510508
2015-09-05,1.2890311800141774,1.3404210030417902,1.2866170186265002,1.3332861268475884,159900.64069422992,28415633.553343505,1.3163729613118256
2015-09-06,1.3592736929192513,1.3808133819122006,1.2915634376049177,1.2949577307888636,201715.010797738,36680674.96092451,1.3228866775398287
2015-09-07,1.295750104196224,1.321204779833912,1.2297532912757392,1.2444676583843146,273576.2813065905,51939227.13937753,1.2678546681711493
2015-09-08,1.2623085257957734,1.2790669147083809,1.2211448344315492,1.2437931500566437,186027.18798974846,36257620.32802669,1.250287421752456
2015-09-09,1.2300783151543282,1.2706767116820887,1.202096488441758,1.2211546929312054,182523.2999257811,35412548.738831826,1.2383964573558497
2015-09-10,1.2148315487038008,1.219604850351209,1.1348536611911517,1.162984605584659,306460.94981444214,62363620.27041109,1.1739956903158417
2015-09-11,1.169960006330136,1.184500388495907,0.8916498815704201,0.9830980702328309,1263255.8591705256,302319616.7312282,1.0042573304952191
2015-09-12,0.9637901364075957,1.1255672233215301,0.951853888644,1.0586804505665162,408852.5982259656,93881627.30046956,1.0363237823569902
2015-09-13,1.0230343358512128,1.0291233154677302,0.9007146855647745,0.9404101042600456,282450.8497765148,68174350.40243085,0.9602972169778681
2015-09-14,0.9291203088032645,0.9585203012361374,0.8630134765031251,0.8692639954422783,388429.7422112783,99595397.73694918,0.8975501251481448
2015-09-15,0.8764724771480332,0.9994837302368886,0.868867885131346,0.9445193906076337,334595.33517343877,81930512.89108872,0.9419568483781707
2015-09-16,0.9370986648433687,0.944176694753968,0.8924999823578621,0.9000059435950966,220360.52984317645,54888365.337789044,0.9187250786318579
2015-09-17,0.9165939729008321,0.9175839550857998,0.8124330435702957,0.8760902858892177,442689.16094413126,118063715.69253224,0.8672914722639432
2015-09-18,0.8836054769114868,0.9028261081915651,0.8245881774669642,0.8558114969295894,229830.09687608684,62999937.78240455,0.851059412220581
2015-09-19,0.842493558681164,0.9203272829233602,0.8299335253842401,0.8786019157562629,153518.45695408664,41027680.50179313,0.8674304871003242
2015-09-20,0.878546199833348,0.954564588812081,0.868794798923662,0.9379516047113214,215583.01298073927,55043123.68245211,0.9054654298457672
2015-09-21,0.919065047249693,0.9602818973323426,0.8827294400655976,0.9302394439599808,188452.53317734663,46595054.94784944,0.9225252554165652
2015-09-22,0.9355946128133116,0.9356152581151455,0.8646802949367205,0.8936800622458964,119288.65299206816,30560699.646363687,0.8953936222980997
2015-09-23,0.900620938128455,0.9224247532330001,0.890393553676984,0.8924943760524723,64126.53062843065,16437385.428314328,0.8996546981994434
2015-09-24,0.9068987551434046,0.9223207484521161,0.792719282223495,0.8115283488289797,357097.3836258116,99516227.06104194,0.8341754785868134
2015-09-25,0.8216471228750202,0.8303757788293769,0.71561796389548,0.744588721400946,372440.0638488413,115057727.22815281,0.7619871831481548
2015-09-26,0.7423953612418455,0.8064027330064734,0.7045647131852429,0.7900041307553024,245208.86185282157,77227604.85869077,0.7454238790520116
2015-09-27,0.7889128643869742,0.7889128643869742,0.7221770962786946,0.7270442406185175,155619.2737287033,48653341.44907706,0.7448663725001752
2015-09-28,0.745281651424682,0.7494452360695126,0.5480062525701557,0.5771917913348055,839117.8699464558,312568538.06819326,0.638712918046823
2015-09-29,0.5745062421494606,0.709507503747834,0.55544900588826,0.6598934265923775,569502.7267308292,215934809.62531698,0.6281861488634559
2015-09-30,0.6648595081805898,0.7577151294328,0.6274946808604349,0.7422766836706066,371862.9194774803,126055299.86500546,0.6985162670860829
2015-10-01,0.7300919608345503,0.7429111644027283,0.6595851549053351,0.6762456115878719,220897.18651451863,75299886.48191129,0.6960189305842066
2015-10-02,0.6789519921189168,0.697641038182525,0.6524996572979995,0.6739963467496038,126789.09185724948,44873254.71804763,0.6728556672052016
2015-10-03,0.6840770729786182,0.7125034145292317,0.6758013512057076,0.6828924434506409,71167.78825128096,24355032.237006657,0.6964978063192392
2015-10-04,0.6845517437610275,0.7003214671086695,0.6642398622188601,0.6735368309379017,42645.10008113502,15040999.863237105,0.6774410321424543
2015-10-05,0.6686706125682493,0.690410171604945,0.6237581169759554,0.6238058962265854,98671.94023455444,36090052.83079647,0.653151911963593
2015-10-06,0.6357710958214271,0.6552006812406022,0.5921397461081919,0.6440006695954636,137491.67703015453,53808410.09760163,0.6221362990360412
2015-10-07,0.6464847308438676,0.6694751781822472,0.5987782082890625,0.6135047068233744,110526.32140356238,43208980.73266385,0.6252199113835333
2015-10-08,0.6127882838904746,0.6743985677158661,0.5872021647557776,0.6576650607127724,166981.0299834354,66176146.34768277,0.614514969447918
2015-10-09,0.6580349356885772,0.7017314164378384,0.6335806959741074,0.6480056759571345,192461.4117559651,70495668.59472346,0.6652328057679457
2015-10-10,0.6480695130251045,0.6594653375589957,0.6218321587326658,0.6292578250418466,62671.12279733798,23989289.520825405,0.6402394787485921
2015-10-11,0.6340650261984201,0.6456446118581878,0.619717697356435,0.6384795889190309,50224.15950304068,19674485.86192743,0.6302726501699759
2015-10-12,0.6341442667791204,0.6614627471176461,0.62534013655886,0.6344479426111709,49208.94034240111,19029001.55338142,0.6384574511579189
2015-10-13,0.636889413700707,0.6407313379395095,0.5924247176233648,0.6115599789934011,167827.80629315873,68343178.29843098,0.6086748178231003
2015-10-14,0.6168310228428281,0.6202270447101987,0.47171572035795284,0.5219607800335082,541722.039699427,257859791.97299716,0.5273070672304776
2015-10-15,0.529986469941636,0.5804663476550327,0.5160915694875824,0.561578763783978,202736.61335534995,94288245.48428181,0.547989693860828
2015-10-16,0.5743377335991106,0.587459552429029,0.5161787659195254,0.5293840303381874,130483.36499223499,63291452.556972936,0.5376034208294241
2015-10-17,0.5449996038794326,0.5683002357091752,0.5235192080654251,0.5409859566175976,150266.807358631,75429664.99097535,0.5348325923874132
2015-10-18,0.5342065515050848,0.5487370672654064,0.5127196275427774,0.5256621522539414,60977.33872758359,30837950.55970462,0.5242067147147302
2015-10-19,0.5234341204968607,0.5276896824521198,0.48051419104983756,0.49149100656470546,118916.88601834133,62866130.29459968,0.49936326819658045
2015-10-20,0.49611659191607316,0.5128968996373969,0.4253235799130308,0.4333746970500468,247207.69392091627,139977260.13213584,0.4733247476640147
2015-10-21,0.4299913086321626,0.49777332205504043,0.4161535324624125,0.4510835805742575,357242.0720133183,213998009.23475748,0.4482027241850178
2015-10-22,0.4563582509308837,0.6394877711908815,0.4252306851354113,0.5668112562291839,520251.54953559977,275332422.7217254,0.5161603281923565
2015-10-23,0.5743979512005781,0.6448487131957875,0.5006244848681275,0.5454809934208822,634181.8871996108,317378401.2257444,0.5542037856918532
2015-10-24,0.5519486990630696,0.5869915018290007,0.5220892114816245,0.563788659411389,132806.5127819718,67327583.51442625,0.5535623461833076
2015-10-25,0.5811518519548102,0.6888010645702018,0.561200312992395,0.6263718689274758,386443.0700177912,175186332.11173606,0.6381165765086568
2015-10-26,0.6204273693385088,0.7682934356130248,0.5975283616923247,0.7341739995899417,703434.6683712924,299995712.44322056,0.6672526670666018
2015-10-27,0.7538419725389088,0.9145223827178401,0.7214203953746715,0.882065631615806,1061905.520595439,377163735.6828803,0.8252685155583585
2015-10-28,0.8922358515866468,1.0982160504926002,0.7928217241227399,1.0092214358584353,1332207.427742991,420595698.38083035,0.9530168445619921
2015-10-29,1.0416278062666495,1.223444219028185,0.953685280595509,1.201799407985145,1322959.427234446,370217417.7740611,1.10971114017018
2015-10-30,1.2566937428735403,1.331377720631547,0.928725901419427,1.0391233618237468,1485693.737577164,431517220.9069972,1.1180190496192393
2015-10-31,1.0189561688942166,1.0393677725149921,0.8916145107359,0.9235374945577837,399616.62338480604,134827711.7422637,0.9438058029893336
2015-11-01,0.9270954561099267,1.057046508222605,0.8995653163222729,1.03214132043507,329850.0120058271,105905755.07817157,0.9921808861031641
2015-11-02,1.1222436574717285,1.1571914090069066,0.8991779587933592,0.9573748501210074,648207.3067316177,218250497.62005153,1.0228140671757429
2015-11-03,1.0662293575562063,1.1105819747543038,0.8616264414860901,0.9673452765832853,1117361.090740055,437736481.537428,0.9845517315202982
2015-11-04,1.1073213108088793,1.1159313619084439,0.603681791577549,0.9562224048441069,2264894.862855912,1153500789.508313,0.8651867570871971
2015-11-05,0.8818384825305663,1.0343064831834001,0.8218326707465,0.9263136613074526,848094.6946289792,369584566.07363015,0.9199394469343456
2015-11-06,0.8600416332353343,0.9972618927807999,0.8270054724737375,0.9353088582550255,589580.4299390669,241105655.49544,0.9099307757596335
2015-11-07,0.9603064931536515,0.9629048077141501,0.8345098579172815,0.9227799530085696,389032.20945277147,164620463.33812997,0.9029907307897139
2015-11-08,0.898650849196887,1.0617782021368456,0.8894826042004239,1.0448277417468546,500730.97360400204,192838204.68042374,0.983334985756534
2015-11-09,1.0331288364490514,1.1420918920807126,0.9062293212663521,0.984483210973574,1199792.773243549,434935218.8372668,1.0329565865243442
2015-11-10,0.9303438203028686,1.0036231804449545,0.8971410369969876,0.9760011705640009,384292.6991670774,141226240.87380353,0.9587057054484905
2015-11-11,0.8684848137364176,0.8793886054286848,0.6975605115333092,0.7959705233850256,577440.5286893372,223648861.9853312,0.8094450767758722
2015-11-12,0.82154063132001,0.9128229236889,0.7644891985894536,0.8719610575263405,430270.58288746694,164602301.26101732,0.8521854009009944
2015-11-13,0.8925625193474322,0.9172992796791783,0.8511855152199379,0.8977555035724993,270519.9412999947,102357995.10566938,0.8820330429784821
2015-11-14,0.8975847593187958,0.9109385173645576,0.8742373717510309,0.890497457447432,108938.37393182341,40736086.45956326,0.8923326815666646
2015-11-15,0.87003754958351,0.9336695805012607,0.8606369948376374,0.913085607178402,160487.90457409614,57793423.62902353,0.9001582236175264
2015-11-16,0.9161888883742141,0.9677285523130051,0.8779668579690997,0.9104637023415703,268283.6349002623,94246645.2109425,0.9244113336576252
2015-11-17,0.9395200182959613,1.0421693309816717,0.9053728357330406,0.9986258088793566,611951.6679020288,209291619.10848883,0.9798163745588782
2015-11-18,0.9932756019842178,1.0170039839485794,0.9432690119278452,0.9898658344958707,364919.880525297,123887437.04192981,0.981789718538623
2015-11-19,0.9812063664139229,1.0043483844644108,0.9416759403779382,0.9674876829550958,149754.1580237164,51058169.16013389,0.9691000908375398
2015-11-20,0.9352966738430917,0.9440836688010202,0.8930521191361,0.9229916914301379,241846.21595178373,83955838.30640659,0.9187688306953656
2015-11-21,0.9368967964884423,0.9882131980384335,0.9184774342305024,0.9655088320408673,209892.4383234764,71123913.92416361,0.9558117033965431
2015-11-22,0.9717500397557126,0.989899212326034,0.9572190406212379,0.9701336847472188,121171.49654549256,40439167.55267664,0.9705839319339535
2015-11-23,0.9631318823462203,0.9773195875405893,0.9153590672703287,0.9492608958555067,214854.73280446886,73536923.6999005,0.9442483375966306
2015-11-24,0.94433850027153,0.9562535712638502,0.8745327740477692,0.9002083695536164,213245.3252696768,74783859.17191342,0.9167724401829833
2015-11-25,0.9066936125655641,0.9099448032504877,0.8395422766758653,0.8500244522207828,317592.94887072104,118002477.68768708,0.8715393037253958
2015-11-26,0.9124066942082528,0.9358828417026244,0.7845079196742146,0.868958094314909,501568.68657688895,202865840.9766875,0.8593820228984161
2015-11-27,0.8945951842256468,0.9031726314715802,0.8341308011991395,0.8731283064499459,173901.4263746596,71061406.7658895,0.8757047611921537
2015-11-28,0.8652435221906679,0.9385732112278394,0.861665512797636,0.9047895685247526,226329.7099504533,89207864.7382128,0.8996796462895108
2015-11-29,0.927068404408745,0.9300877688010605,0.8469516958039863,0.851395357238164,264464.10427956603,109524230.42529704,0.8773451773222996
2015-11-30,0.8869924109097405,0.9033442175688782,0.8350442972767315,0.8677817652671789,440825.2192538251,191230411.44163385,0.8671310032354257
2015-12-01,0.8415787853574805,0.9088077701179649,0.8320184159224401,0.8754249005760002,214462.52394902028,89531910.85850221,0.8737360600386389
2015-12-02,0.8535967891914,0.8913257672736598,0.803924569367037,0.8119875023716076,209390.3866094348,87804494.36660175,0.8481657796201696
2015-12-03,0.8303960327010378,0.8385148150758498,0.7661283904675076,0.8128840079274606,253160.82785277697,114563029.63228656,0.8023615431143097
2015-12-04,0.8082261414913564,0.8664287342236319,0.7942296489952001,0.8315042904764521,160381.10844651674,70188063.70571,0.8249194046593282
2015-12-05,0.867668987592462,0.881119235061,0.816857778370611,0.8266856467616759,126918.16485987928,56546967.010886565,0.8451477305629755
2015-12-06,0.8626126009913584,0.8794647087686945,0.815238886029516,0.8329200436415497,249500.25310731912,115537081.28023055,0.8484912497785475
2015-12-07,0.8398391210320322,0.8610039506794874,0.7692020417024301,0.795786606143717,278529.95477518515,135703741.0910931,0.8054958196701039
2015-12-08,0.8071893976584884,0.82762331299767,0.7811844051090133,0.7844792993448153,161427.80805873006,80424202.41209486,0.7987332983214364
2015-12-09,0.8179427073830894,0.8285144201085606,0.7539979520750197,0.7841696533857052,305198.4383965892,161185701.8256132,0.7855969175841204
2015-12-10,0.7888951046505337,0.8706597977228079,0.7788209566625108,0.8371263863581399,140735.9670361682,71013161.08771223,0.8233050707473555
2015-12-11,0.8839752400240496,0.946565348372709,0.8232024325514095,0.9040352782310458,400433.55333133996,198409025.10620165,0.8795474757793595
2015-12-12,0.8969002903932898,1.0594757655136378,0.8865001303277376,0.9686678814319197,703575.9874459015,313872147.3236688,0.9693554595817835
2015-12-13,0.9664584655360716,0.9977549814581158,0.9246603166530865,0.9550885702385501,135272.87188864095,61270258.75205352,0.9584747933512139
2015-12-14,0.9768363192836531,1.023232405627378,0.9617738005210501,0.9835846805447901,207811.504189486,92307724.84855416,0.9929750472931301
2015-12-15,1.0153691993439518,1.043640068635645,0.9792551792676126,0.9897309323481498,234398.96627497635,105836822.91080481,1.0087330375011938
2015-12-16,0.994176804124694,1.0095434394509686,0.976308095493225,0.9906984227240064,105806.34158026466,48546902.8714267,0.9896857868854252
2015-12-17,0.9915605630770624,1.0029011115765114,0.8972738179097759,0.9442606282992492,247032.47727270355,119678830.88342024,0.9367048006675636
2015-12-18,0.9543061548010505,0.9591827536958565,0.9034706073428139,0.9126384288945804,156740.71807284758,78296081.59390849,0.9227234935276951
2015-12-19,0.9117391717059703,0.9169286911857338,0.8697993816246173,0.8981920853621692,113091.82724769475,58177983.18157225,0.8951069229385299
2015-12-20,0.8707414774943956,0.9755331117822094,0.8707414774943956,0.9106359539855645,213186.58081423468,103315973.17493111,0.9211128854306552
2015-12-21,0.8921166227346823,0.9271063044889162,0.8705481799885405,0.9006311722129342,185919.26738076226,90474377.78768699,0.8986545022775619
2015-12-22,0.8936409971613838,0.9129521760351405,0.8613915035208944,0.869410107259952,171397.826258734,84317907.51633526,0.8897279885681973
2015-12-23,0.8733862154436925,0.8858140544160976,0.8373366683535252,0.8500685927475953,96399.79538092294,49358413.26636265,0.8607159895409748
2015-12-24,0.8752175360513447,0.8834836357158872,0.8432873442626235,0.854407108410699,129140.39231047765,68128560.97497724,0.8599692588984756
2015-12-25,0.8564448865329554,0.8788221983589979,0.8564448865329554,0.8693683411579528,39328.90677574577,20615455.016566128,0.8675039441149378
2015-12-26,0.8142652728734886,0.8986633660473642,0.8103000616933879,0.8692202888314277,168512.1456640192,82590235.13671423,0.8689945571530758
2015-12-27,0.8662665691654319,0.8714011229932598,0.844558348965484,0.8501348111145594,45421.697645880624,22394453.20763002,0.8536195738763968
2015-12-28,0.8574461888685276,0.8703893014784855,0.8320269175309001,0.8492532707520244,70837.01108349745,35305908.98982133,0.8517111461869754
2015-12-29,0.863458862472442,0.8634674070440053,0.839076927516551,0.8604853515684118,54511.87143509313,27432340.97766673,0.8489587245295134
2015-12-30,0.8639159652983067,0.9614916673523641,0.853527905941167,0.92214399743395,285479.61213223403,134990001.01846126,0.9070551482108214
2015-12-31,0.9163282849025375,0.993423458603012,0.9078980646814342,0.92281077476922,314164.19289075566,139843143.8318836,0.9574735558906728
2016-01-01,0.9372629570862557,0.95665138030982,0.9229305013387181,0.9423319107801147,77354.46343087158,35522169.92660775,0.9426392512688113
2016-01-02,0.9440373374953502,0.9671402804273526,0.9307142211658757,0.9325921213516383,91565.88379785205,41732034.03142756,0.9515836338538416
2016-01-03,0.9225068593371417,0.9909684507416469,0.9223738658960126,0.962572206005062,142729.03640275967,62851817.62978079,0.9742327277143893
2016-01-04,0.9701707618686883,0.9772101653580976,0.9114946529305542,0.9429211790736904,121673.51082158451,55654657.99220386,0.9453123278019726
2016-01-05,0.9423918794639802,0.9723398125898217,0.9369511222048986,0.9507280357410001,72284.27124072921,32736155.26786884,0.9542198005268124
2016-01-06,0.9463500307833002,0.963805887260203,0.9338237976485684,0.9528024173568226,107906.62564023396,48861205.80512698,0.9499762720376197
2016-01-07,0.9919888588256776,1.0255776463705653,0.9176143261912847,0.91784272994659,299178.39559439145,140971359.4044642,0.9504552034001726
2016-01-08,0.9324497499236731,1.00550098921233,0.9260209132822387,0.9873064260636417,182083.00306387732,85537357.2252516,0.9685067424101333
2016-01-09,0.9800972920490991,0.9999656243965259,0.972717238615206,0.9891304051872791,66386.82516951128,30465849.205334198,0.9841802591875565
2016-01-10,0.9765679339237906,1.014792065640559,0.9719978026967185,0.995374581256268,162085.4555562822,72585985.90557842,0.9956242664745276
2016-01-11,0.9993773349499129,1.0716967187932949,0.9922729795082882,1.0598471732016248,512242.1918977009,221143911.704552,1.0369225328635276
2016-01-12,1.054412622855009,1.2986591458668164,1.0397957764868107,1.1801700545731155,1567124.1441529929,603110932.8195546,1.1572338087485503
2016-01-13,1.124816355479248,1.160307589333691,1.07392359092919,1.1207147436922051,440488.7373039228,170855637.881674,1.111933585334246
2016-01-14,1.1220882699501522,1.2122926074408371,1.0945146843691758,1.2050550267522633,325469.00521079847,122131784.11098288,1.1501150135348854
2016-01-15,1.106758827077168,1.36305657360844,1.0706284514197568,1.3278735550308007,2515495.1526485602,801958519.2120421,1.2433288723761742
2016-01-16,1.247061149371864,1.3211836863660433,1.15403477817265,1.172141956111462,1534563.0465597915,459340147.20533,1.2436734988940026
2016-01-17,1.211538331970113,1.3464448747717437,1.1964691887899206,1.3389487841397174,665023.2739061466,203730255.81688508,1.2561069776067288
2016-01-18,1.331829509958702,1.531058496863,1.293744429849235,1.4103766384940162,2734043.3708597156,742067730.7275771,1.4102388432292985
2016-01-19,1.4081617352776528,1.4521831508806804,1.2844897993171018,1.381521116459291,1302171.2374838486,366465681.74571884,1.3579492706880023
2016-01-20,1.4488036309002374,1.599090456225626,1.4107259454308512,1.4745895301013776,1706744.1415291838,452722984.26088315,1.510903803129281
2016-01-21,1.5128432532227252,1.573724860536161,1.4635394435931057,1.5702444943634464,780406.9790295169,211948811.02240208,1.5219575138056654
2016-01-22,1.4873365671313215,1.5504105657058596,1.4486269070502251,1.5425370827056486,811616.0877269293,209886546.6963682,1.5139795565974747
2016-01-23,1.5314943136521653,2.069920578273667,1.5130068408911979,1.9552562655102077,4317619.395711977,920550888.7750417,1.823189005826889
2016-01-24,2.005591627740185,2.3026470530159244,1.9378120653952198,2.1102334792715274,5882277.486869715,1096791563.068813,2.138435423177989
2016-01-25,2.1053190596341986,2.718548697979129,2.034618916015932,2.5179623695125763,6255289.677596619,1019871033.0292956,2.4226658912213703
2016-01-26,2.5098423431717047,2.8824324701294417,1.850489360689575,2.28358261531905,9731036.762883235,1556113596.9082515,2.4621036548773194
2016-01-27,2.2877081095531397,2.619035868584747,2.1426001117077114,2.3981296594643293,4563124.47409186,748965141.0156146,2.403111349678219
2016-01-28,2.323708662038065,2.7031281668275504,2.25068969351457,2.56126186587348,3089138.858304067,473347239.0005618,2.5022723242470377
2016-01-29,2.5079652195530135,2.661897216561507,2.215149016853345,2.5022885078584562,4159760.7236273787,630316114.6356461,2.477734477116126
2016-01-30,2.494040681149716,2.612891313379577,2.3863714087080807,2.449111050779852,2037772.2397383621,307560900.8734908,2.5053430431405865
2016-01-31,2.4311437057354937,2.5157610076271495,2.1506074901129693,2.3421985083072596,3572831.6620922913,579578965.4205781,2.313911413108949
2016-02-01,2.336311567829016,2.336311567829016,2.0892677589359403,2.2141694739077646,2081896.8839213992,350745060.0465867,2.2105421177630165
2016-02-02,2.2214535301362095,2.443819424262164,2.1457269515814765,2.4222317705422047,1790587.55743763,291026128.27728665,2.2959635874960065
2016-02-03,2.404713058073445,2.541400388594714,2.3180090716380644,2.5353951261604397,2000468.2175027453,302578862.90190786,2.449298704832537
2016-02-04,2.608743314275287,2.630139235270626,2.4434004550032706,2.5234378954342587,1961876.1510266608,294916996.7717479,2.53575398678219
2016-02-05,2.5587356086084405,2.6031462916037738,2.4234550250717404,2.543572587773741,1337082.3633238391,205995574.81951493,2.508809342964339
2016-02-06,2.4748596207684206,2.5572989063639726,2.443483727345506,2.5213800332868725,985230.4510502861,147764486.62101445,2.5075028851710206
2016-02-07,2.533385698695325,3.102362876093363,2.520825662129805,2.97830807182392,3923131.0551483287,519741429.09101677,2.8385043354777104
2016-02-08,2.9590234999695,3.2740284067384042,2.846655518958,3.1818866623089743,5497598.887437763,661276206.0887159,3.113945235390055
2016-02-09,3.1671978942310326,4.053103918541124,3.157940045832268,4.007224645679294,9826875.647111284,1029667128.2997247,3.556944367037947
2016-02-10,4.071948410286,4.901306273073603,3.581806472010833,4.448980670497666,18132179.614946537,1600316259.4868038,4.271915010134462
2016-02-11,4.4420944871806105,6.550818878259587,4.2381391412097225,6.016829366265338,15268561.174594138,1107644088.587054,5.183762255989306
2016-02-12,6.072874067976096,6.7740320531042,5.028386826835157,5.624729985667421,13154228.602533998,849297171.5440483,5.894306016293088
2016-02-13,5.732340466918246,5.895235121593866,4.10635317305532,5.336587903383827,14868157.480399007,1182315584.632691,4.877318059858394
2016-02-14,5.489075330342777,5.576685589966304,4.38692154628287,5.181245279094004,6288437.355377409,505221626.8824755,4.954449742402966
2016-02-15,5.237992638823888,5.8574295341020575,4.96297278829764,5.299088060017699,7866488.456803618,583261919.285009,5.4221030493649
2016-02-16,5.3222895051699775,5.5116144717269995,3.856111223809,4.286416896070886,9087408.018529993,806119619.4929986,4.551834444840139
2016-02-17,4.403700993728669,4.937267597955965,3.422416823739077,3.7698077891014656,8989052.202351779,940621667.7398988,3.964321508049227
2016-02-18,3.8139940219318422,5.120243746156134,3.3575368827253333,4.406347466466659,10217872.958978178,1049561716.7719359,4.085857980247216
2016-02-19,4.36881201980843,4.799662414526583,4.210796234325466,4.694866291938667,3695903.4753918108,342338871.03635716,4.525528333371304
2016-02-20,4.84871177969908,4.897064648908535,4.0607924897904,4.307561394599081,5011890.310092519,498034871.43997985,4.356619923910706
2016-02-21,4.358825964378399,4.718568773890801,4.194283354569601,4.625717826129016,3026649.8836784605,294752468.2885977,4.4863278093121535
2016-02-22,4.62487322647677,5.69688159523984,4.611356354505667,5.672025036292334,7680468.858666034,638599795.5824268,5.247513230191489
2016-02-23,5.521793366051903,5.8918893669485,5.364388343762024,5.696206179458644,7580977.990719092,571184414.9225897,5.64616975146552
2016-02-24,5.6306785081893125,6.253066811111557,5.4246511004263,6.190409988323687,6159430.7744921455,438437475.75068146,5.907651101002939
2016-02-25,6.190205227770991,6.653916091684921,4.834017298725044,6.012579000993724,13640497.746816827,952127030.9320323,6.04478530506971
2016-02-26,6.0385141793139585,6.250361166287666,5.644393948132319,5.805411726841879,4741966.469657499,338123998.9587526,5.942860347038289
2016-02-27,5.907598723499604,6.535227705955262,5.87526761548016,6.401516250948093,5110246.114028337,350278221.4253249,6.293285763929031
2016-02-28,6.350132437564441,6.7021600674475295,6.271201648137331,6.390514135009914,6310067.7250062255,418429807.73706406,6.472204562172962
2016-02-29,6.486720357949043,6.621787485761999,6.011889962001001,6.286419867606376,3973412.584015716,273301933.3023669,6.3336306295760885
2016-03-01,6.244732583437945,8.000368915033327,6.21869369688668,7.622344175642831,13410441.430924784,806042368.0429302,7.199918742216109
2016-03-02,7.551901587895127,8.832372672279,7.285322572895638,8.570831539750351,19051349.83331179,1004950287.1614498,8.128141016248987
2016-03-03,8.344738386787485,10.008088402645914,8.215098188650828,9.300094400006161,24405701.682173215,1101719378.1556194,9.280157810368328
